Row_Number,Cell_ID,MERFISH_cell_type_annotation.y
4451,2787889600193100192,oligodendrocyte_progenitor_2
4452,2656143800419100029,oligodendrocyte_progenitor_2
4453,2726542200031100018,oligodendrocyte_progenitor_2
4454,2787889600349100104,oligodendrocyte_progenitor_2
4455,2787445900585100114,DM_ex_Zfhx3
4456,2656144900353100110,astrocyte_1
4457,2787445900583100211,MV_in_Gabra1
4458,2656143800367100210,MV_in_Gabra1
4459,2796212800822100040,oligodendrocyte_progenitor_2
4460,2787445900545100343,oligodendrocyte_progenitor_2
4461,2795903600267100169,MV_in_Gm26673
4462,2656144900237100070,astrocyte_1
4463,2787445900659100176,MV_ex_Syt2
4464,2787445900252100063,DH_ex_Gpr83
4465,2656144300164100066,DH_in_Cdh3
4466,2795903600220200059,oligodendrocyte_progenitor_2
4467,2656144900191100024,astrocyte_1
4468,2707604000169100020,oligodendrocyte_progenitor_2
4469,2795903600186100248,DH_ex_Prkcg/Rxfp1
4470,2796212800584100275,alpha_motoneuron
4471,2707737900060100090,oligodendrocyte_progenitor_2
4472,2796212800593100184,M_in_Tfap2b
4473,2787445900286100075,oligodendrocyte_progenitor_2
4474,2656143800393200139,oligodendrocyte_progenitor_2
4475,2707604000070100052,oligodendrocyte_progenitor_2
4476,2656143800102100091,oligodendrocyte_progenitor_2
4477,2787445900284100190,DH_in_Rorb
4478,2787445900821100099,DH_ex_Prkcg/Rxfp1
4479,2707604000101100114,DH_in_Rorb
4480,2787445900726100090,DM_ex_Zfhx3
4481,2656144900209100100,DH_ex_Nmu/Tac2
4482,2787445900621100257,MV_in_Gm26673
4483,2656144900350100110,DH_ex_Reln/Nmur2
4484,2656143800215100120,oligodendrocyte_progenitor_2
4485,2795103300089100094,oligodendrocyte_progenitor_2
4486,2796212800921100228,oligodendrocyte_progenitor_2
4487,2796212800175100022,DH_in_Pdyn
4488,2726562700235100120,oligodendrocyte_progenitor_2
4489,2946331700000000920,oligodendrocyte_progenitor_2
4490,2787445900131100190,oligodendrocyte_progenitor_2
4491,2796212800488100096,oligodendrocyte_progenitor_2
4492,2656143800444100095,oligodendrocyte_progenitor_2
4493,2795903600516100029,oligodendrocyte_progenitor_2
4494,2707604700271100060,oligodendrocyte_progenitor_2
4495,2656144900377100166,DH_ex_Reln/Nmur2
4496,2787889600410100122,oligodendrocyte_progenitor_2
4497,2707604700362100067,oligodendrocyte_progenitor_2
4498,2707604800404100200,oligodendrocyte_progenitor_2
4499,2726544600053100206,DH_in_Cdh3
4500,2795584800384100153,oligodendrocyte_progenitor_2
4501,2787889600546100106,oligodendrocyte_progenitor_2
4502,2795584800412100271,oligodendrocyte_progenitor_2
4503,2656144900194100157,astrocyte_1
4504,2656144900190100140,astrocyte_1
4505,2787445900167100148,oligodendrocyte_progenitor_2
4506,2707604700060100277,MV_in_Gabra1
4507,2787445900597100028,MV_ex_Shox2
4508,2787445900364100046,MV_in_Gm26673
4509,2787445900323100205,MV_ex_Syt2
4510,2656144900211100048,astrocyte_1
4511,2726543700467100133,oligodendrocyte_progenitor_2
4512,2787889600025100034,oligodendrocyte_progenitor_2
4513,2795103300417100036,oligodendrocyte_progenitor_2
4514,2707604700296100101,oligodendrocyte_progenitor_2
4515,2787889600278100082,oligodendrocyte_progenitor_2
4516,2787889600279100065,oligodendrocyte_progenitor_2
4517,2656144300126100054,astrocyte_2
4518,2787889600386100100,MV_in_Gm26673
4519,2707604800340200053,oligodendrocyte_progenitor_2
4520,2656144900261100074,astrocyte_1
4521,2707604000094100016,oligodendrocyte_progenitor_2
4522,2795903600479100239,oligodendrocyte_progenitor_2
4523,2795584800381200084,oligodendrocyte_progenitor_2
4524,2707604700248100075,oligodendrocyte_progenitor_2
4525,2656143800054100228,oligodendrocyte_progenitor_2
4526,2707604000055100232,oligodendrocyte_progenitor_2
4527,2726562700138100108,DH_in_Npy
4528,2787445900297100009,oligodendrocyte_progenitor_2
4529,2787889600386100122,MV_in_Gm26673
4530,2787445900322100055,DM_ex_Zfhx3
4531,2707604800364100151,oligodendrocyte_progenitor_2
4532,2707604000070100164,oligodendrocyte_progenitor_2
4533,2787445900352100026,oligodendrocyte_progenitor_2
4534,2656143800081200060,oligodendrocyte_progenitor_2
4535,2656144900530100108,DM_ex_Zfhx3
4536,2795584800224100138,DH_in_Rorb
4537,2656144900478100083,astrocyte_1
4538,2787889600194100140,oligodendrocyte_progenitor_2
4539,2796212800914100038,M_in_Tfap2b
4540,2787445900289100081,MV_in_Gabra1
4541,2656143800155100177,oligodendrocyte_progenitor_2
4542,2707604800040100051,oligodendrocyte_progenitor_2
4543,2946331700000001602,MV_in_Gabra1
4544,2726544600191100228,oligodendrocyte_progenitor_2
4545,2707737900061200069,MV_ex_Syt2
4546,2945606900000003399,oligodendrocyte_progenitor_2
4547,2946331700000004506,DH_in_Cdh3
4548,2787889600317100130,oligodendrocyte_progenitor_2
4549,2656143800029100124,oligodendrocyte_progenitor_2
4550,2795584800639100106,alpha_motoneuron
4551,2707604700222100113,oligodendrocyte_progenitor_2
4552,2795103300162100290,M_ex_Vsx2
4553,2726544600430100081,oligodendrocyte_progenitor_2
4554,2787445900205100154,alpha_motoneuron
4555,2787445900361100177,oligodendrocyte_progenitor_2
4556,2707737900061100098,oligodendrocyte_progenitor_2
4557,2796212800694100235,oligodendrocyte_progenitor_2
4558,2726543700165100088,oligodendrocyte_progenitor_2
4559,2796212800715100090,oligodendrocyte_progenitor_2
4560,2796212800307100071,astrocyte_1
4561,2707604800343200049,oligodendrocyte_progenitor_2
4562,2787889600056100099,M_in_Tfap2b
4563,2796212800779100031,DM_ex_Zfhx3
4564,2656144300164100052,MV_in_Gabra1
4565,2787445900726100109,DH_ex_Reln
4566,2796212800747100142,M_ex_Neurod2
4567,2787445900756100206,oligodendrocyte_progenitor_2
4568,2787445900760100139,oligodendrocyte_progenitor_2
4569,2656144900238100103,astrocyte_1
4570,2707737900047100130,oligodendrocyte_progenitor_2
4571,2656144900212100071,astrocyte_1
4572,2795584800639100017,oligodendrocyte_progenitor_2
4573,2796212800591100053,oligodendrocyte_progenitor_2
4574,2796212800823100161,oligodendrocyte_1
4575,2707604800182200013,oligodendrocyte_progenitor_2
4576,2787445900616100142,oligodendrocyte_progenitor_2
4577,2796212800633100256,astrocyte_1
4578,2787445900051100174,oligodendrocyte_progenitor_2
4579,2787889600128100148,oligodendrocyte_progenitor_2
4580,2795903600321100063,oligodendrocyte_progenitor_2
4581,2707604800142100085,MV_ex_Syt2
4582,2656144900211100118,MV_in_Esrrb
4583,2656144900217100121,DH_ex_Gpr83
4584,2946331700000001743,oligodendrocyte_progenitor_2
4585,2787445900718100052,MV_in_Esrrb
4586,2787889600244100008,oligodendrocyte_progenitor_2
4587,2787889600515100077,oligodendrocyte_progenitor_2
4588,2795903600062100002,oligodendrocyte_progenitor_2
4589,2795584800169100057,alpha_motoneuron
4590,2796212800953100023,oligodendrocyte_progenitor_2
4591,2726562700234100235,DH_in_Cdh3
4592,2795584800203100291,oligodendrocyte_progenitor_2
4593,2795903600348100096,DM_ex_Zfhx3
4594,2795584800384100047,alpha_motoneuron
4595,2946331700000006104,oligodendrocyte_progenitor_2
4596,2795584800619100039,oligodendrocyte_progenitor_2
4597,2787889600443100245,oligodendrocyte_progenitor_2
4598,2707604700271100132,DH_ex_Sox5/Tac1
4599,2787445900339100085,oligodendrocyte_progenitor_2
4600,2795903600435100251,MV_in_Gm26673
4601,2795103300367100019,M_in_Tfap2b
4602,2796212800079100098,astrocyte_1
4603,2795584800746100087,oligodendrocyte_progenitor_2
4604,2707604800102100164,DH_in_Cdh3
4605,2795584800450100056,DH_in_Cdh3
4606,2707604800141100158,oligodendrocyte_progenitor_2
4607,2787445900229100234,DH_in_Cdh3
4608,2787445900799100072,oligodendrocyte_progenitor_2
4609,2726543700194100239,oligodendrocyte_progenitor_2
4610,2796212800386100148,oligodendrocyte_progenitor_2
4611,2787445900280100080,oligodendrocyte_progenitor_2
4612,2787445900659100098,oligodendrocyte_progenitor_2
4613,2656144300132100145,astrocyte_2
4614,2787445900359100056,oligodendrocyte_progenitor_2
4615,2795584800238100172,DH_ex_Nmu/Tac2
4616,2787889600584200089,oligodendrocyte_progenitor_2
4617,2707604800364200198,oligodendrocyte_progenitor_2
4618,2796212800855100149,oligodendrocyte_progenitor_2
4619,2707604000025200116,oligodendrocyte_progenitor_2
4620,2707604000072100098,oligodendrocyte_progenitor_2
4621,2707737900074100035,M_ex_Vsx2
4622,2946331700000006464,oligodendrocyte_progenitor_2
4623,2795903600489100023,MV_in_Esrrb
4624,2656144300087100143,alpha_motoneuron
4625,2946331700000002818,oligodendrocyte_progenitor_2
4626,2656143800202100009,oligodendrocyte_progenitor_2
4627,2707737900063100136,oligodendrocyte_progenitor_2
4628,2795903600411100118,MV_in_Gabra1
4629,2707604700413100035,DH_ex_Reln/Nmur2
4630,2787889600126100070,oligodendrocyte_progenitor_2
4631,2726562800058100096,DH_in_Cdh3
4632,2787445900894100015,oligodendrocyte_progenitor_2
4633,2707604800034100244,DM_ex_Zfhx3
4634,2946331700000003517,oligodendrocyte_progenitor_2
4635,2946331700000008109,oligodendrocyte_progenitor_2
4636,2795903600348100160,oligodendrocyte_progenitor_2
4637,2787445900013100031,DH_in_Npy2r
4638,2787445900398100059,oligodendrocyte_progenitor_2
4639,2707604000011100076,oligodendrocyte_progenitor_2
4640,2707604700340100213,oligodendrocyte_progenitor_2
4641,2946331700000009285,astrocyte_1
4642,2946331700000002700,oligodendrocyte_progenitor_2
4643,2707604700250100101,oligodendrocyte_progenitor_2
4644,2707604000055100175,M_ex_Vsx2
4645,2796212800398100202,DM_ex_Zfhx3
4646,2787889600583100156,oligodendrocyte_progenitor_2
4647,2796212800912100182,M_ex_Vsx2
4648,2787445900193100019,oligodendrocyte_progenitor_2
4649,2795584800389100250,DH_in_Cdh3
4650,2787445900762100021,MV_ex_Syt2
4651,2656143800192100075,oligodendrocyte_progenitor_2
4652,2795103300346100117,oligodendrocyte_progenitor_2
4653,2787445900760100138,oligodendrocyte_progenitor_2
4654,2787889600414100211,oligodendrocyte_progenitor_2
4655,2795903600320100118,oligodendrocyte_progenitor_2
4656,2796212800301100042,oligodendrocyte_progenitor_2
4657,2787889600406100108,DH_ex_Nmu/Tac2
4658,2795584800411100072,oligodendrocyte_progenitor_2
4659,2787889600126100048,oligodendrocyte_progenitor_2
4660,2787445900512100112,DH_ex_Grpr
4661,2795903600641100172,MV_in_Esrrb
4662,2787889600581200094,oligodendrocyte_progenitor_2
4663,2787445900285100049,DH_in_Cdh3
4664,2707604800382100271,MV_in_Esrrb
4665,2795903600322100306,DH_in_Npy
4666,2787445900390100089,oligodendrocyte_progenitor_2
4667,2656144900503100081,DH_in_Npy2r
4668,2795103300120100235,cholinergic_interneuron
4669,2787445900724100200,oligodendrocyte_progenitor_2
4670,2795903600186100210,oligodendrocyte_progenitor_2
4671,2795903600353100027,oligodendrocyte_progenitor_2
4672,2656144900537100241,MV_in_Gabra1
4673,2946331700000016270,astrocyte_1
4674,2795584800276100024,DH_ex_Reln/Nmur2
4675,2946331700000013471,astrocyte_1
4676,2796212800238100193,oligodendrocyte_progenitor_2
4677,2707737900087100085,M_in_Tfap2b
4678,2787445900389100165,oligodendrocyte_progenitor_2
4679,2946331700000004269,oligodendrocyte_progenitor_2
4680,2945606900000008052,oligodendrocyte_progenitor_2
4681,2726544600080100046,DH_ex_Nmu/Tac2
4682,2787445900755200125,oligodendrocyte_progenitor_2
4683,2656144900423100068,astrocyte_1
4684,2656144900141100101,alpha_motoneuron
4685,2795903600615100188,oligodendrocyte_progenitor_2
4686,2795903600518100152,DH_in_Npy2r
4687,2787889600278100062,oligodendrocyte_progenitor_2
4688,2795903600402100044,DH_in_Pdyn/Gal
4689,2726562700255100194,oligodendrocyte_1
4690,2656144900235100035,DH_in_Npy
4691,2656144900477100102,astrocyte_1
4692,2796212800946100084,M_in_Tfap2b
4693,2787889600090100064,oligodendrocyte_progenitor_2
4694,2796212800527100035,oligodendrocyte_progenitor_2
4695,2795103300400100093,oligodendrocyte_progenitor_2
4696,2796212800919100139,alpha_motoneuron
4697,2795903600696100063,oligodendrocyte_progenitor_2
4698,2787445900361100109,oligodendrocyte_progenitor_2
4699,2795584800202100165,oligodendrocyte_progenitor_2
4700,2787889600163100086,oligodendrocyte_progenitor_2
4701,2945606900000006829,oligodendrocyte_progenitor_2
4702,2787889600166100029,oligodendrocyte_progenitor_2
4703,2787445900621200087,oligodendrocyte_progenitor_2
4704,2796212800788200019,astrocyte_2
4705,2795584800709100117,oligodendrocyte_progenitor_2
4706,2726543700197100056,alpha_motoneuron
4707,2795584800736100093,oligodendrocyte_progenitor_2
4708,2796212800302100037,oligodendrocyte_progenitor_2
4709,2707604000140100213,DH_in_Npy2r
4710,2795903600142100254,oligodendrocyte_progenitor_2
4711,2787889600231100313,oligodendrocyte_progenitor_2
4712,2787445900804100257,DH_ex_Reln/Nmur2
4713,2787445900157100030,oligodendrocyte_progenitor_2
4714,2656143800192100168,oligodendrocyte_progenitor_2
4715,2656143800191200106,oligodendrocyte_progenitor_2
4716,2787445900582100098,DH_in_Cdh3
4717,2795903600327100124,DM_ex_Zfhx3
4718,2787889600280100217,oligodendrocyte_progenitor_2
4719,2946331700000000808,oligodendrocyte_progenitor_2
4720,2795584800705100032,oligodendrocyte_progenitor_2
4721,2787889600134100064,oligodendrocyte_progenitor_2
4722,2795903600435100167,oligodendrocyte_progenitor_2
4723,2796212800452100033,oligodendrocyte_progenitor_2
4724,2707604800143100197,DH_ex_Nmu/Tac2
4725,2796212800537100130,DH_ex_Cpne4
4726,2707604800122100035,oligodendrocyte_progenitor_2
4727,2796212800333100283,DH_in_Cdh3
4728,2945606900000008823,oligodendrocyte_progenitor_2
4729,2796212800529100178,oligodendrocyte_progenitor_2
4730,2707604000110100163,oligodendrocyte_progenitor_2
4731,2787889600230100244,oligodendrocyte_progenitor_2
4732,2726562800258100138,DH_in_Cdh3
4733,2795903600144100076,oligodendrocyte_progenitor_2
4734,2787889600230200084,oligodendrocyte_progenitor_2
4735,2796212800979100219,oligodendrocyte_progenitor_2
4736,2707604700249100104,oligodendrocyte_progenitor_2
4737,2787445900397100214,oligodendrocyte_progenitor_2
4738,2946331700000012660,astrocyte_2
4739,2795903600242100149,oligodendrocyte_progenitor_2
4740,2796212800616100086,oligodendrocyte_progenitor_2
4741,2656144900505200017,astrocyte_1
4742,2726562800240100231,oligodendrocyte_progenitor_2
4743,2795103300481100127,oligodendrocyte_progenitor_2
4744,2787445900398100027,oligodendrocyte_progenitor_2
4745,2726544200015100198,M_in_Tfap2b
4746,2707604700363100023,oligodendrocyte_progenitor_2
4747,2656143800419100111,MV_in_Gm26673
4748,2787445900462100180,oligodendrocyte_progenitor_2
4749,2795584800202100068,oligodendrocyte_progenitor_2
4750,2707604000153100044,oligodendrocyte_progenitor_2
4751,2946331700000017790,astrocyte_1
4752,2707604700012100130,oligodendrocyte_progenitor_2
4753,2795584800455100073,M_ex_Vsx2
4754,2787445900225100194,oligodendrocyte_progenitor_2
4755,2787889600231100270,DH_ex_Grp
4756,2787445900719100117,oligodendrocyte_progenitor_2
4757,2787889600580100064,DH_ex_Reln/Nmur2
4758,2787889600314100181,DM_ex_Zfhx3
4759,2945606900000003542,oligodendrocyte_progenitor_2
4760,2656144900368100128,DH_in_Pdyn/Gal
4761,2795103300330100227,oligodendrocyte_progenitor_2
4762,2945606900000028598,oligodendrocyte_progenitor_2
4763,2787445900363200109,oligodendrocyte_progenitor_2
4764,2656144900634100070,astrocyte_1
4765,2795584800472100123,DH_in_Npy
4766,2656144900423100024,astrocyte_1
4767,2726562800116100166,DH_in_Pdyn
4768,2787445900762100117,MV_in_Gabra1
4769,2787889600317200073,oligodendrocyte_progenitor_2
4770,2796212800944100083,oligodendrocyte_progenitor_2
4771,2795903600169100036,M_in_Tfap2b
4772,2796212800788100025,alpha_motoneuron
4773,2726543700227100177,oligodendrocyte_progenitor_2
4774,2795903600490100211,oligodendrocyte_progenitor_2
4775,2656144900583100080,astrocyte_1
4776,2726544600029100120,oligodendrocyte_progenitor_2
4777,2787889600545200139,oligodendrocyte_progenitor_2
4778,2795903600481100019,oligodendrocyte_progenitor_2
4779,2787445900288100065,DH_in_Cdh3
4780,2796212800789100148,oligodendrocyte_progenitor_2
4781,2787445900545100037,oligodendrocyte_progenitor_2
4782,2795584800226100169,DH_ex_Reln/Nmur2
4783,2707604800221100119,oligodendrocyte_progenitor_2
4784,2656143800218100026,oligodendrocyte_progenitor_2
4785,2796212800395100109,oligodendrocyte_progenitor_2
4786,2656143800393100039,oligodendrocyte_progenitor_2
4787,2707604000043100074,oligodendrocyte_progenitor_2
4788,2945606900000016933,oligodendrocyte_progenitor_2
4789,2787445900713100100,oligodendrocyte_progenitor_2
4790,2707604700362100077,oligodendrocyte_progenitor_2
4791,2787445900821100105,DH_in_Cdh3
4792,2787445900304100025,MV_in_Sema5b
4793,2787889600443100098,MV_in_Gabra1
4794,2795103300375100072,oligodendrocyte_progenitor_2
4795,2707604000152100070,alpha_motoneuron
4796,2787445900224100098,oligodendrocyte_progenitor_2
4797,2787445900716100163,MV_in_Esrrb
4798,2707604700411100025,oligodendrocyte_progenitor_2
4799,2707737900101100159,oligodendrocyte_progenitor_2
4800,2796212801104100057,oligodendrocyte_progenitor_2
4801,2795103300156100243,DH_in_Cdh3
4802,2787445900132100113,oligodendrocyte_progenitor_2
4803,2795103300382100291,DH_ex_Reln/Nmur2
4804,2795584800621100161,MV_in_Gabra1
4805,2796212800374100055,astrocyte_1
4806,2787445900726100295,DH_ex_Gpr83
4807,2795903600544100050,DH_ex_Grpr
4808,2795584800434100129,DH_ex_Nmu/Tac2
4809,2795103300233100076,DH_in_Npy2r
4810,2656144900164100020,astrocyte_1
4811,2795903600242100120,DH_ex_Nmu/Tac2
4812,2946331700000012643,DH_ex_Nmu/Tac2
4813,2946331700000008898,astrocyte_1
4814,2656143800443100283,DH_in_Rorb
4815,2656143800028100209,DM_ex_Zfhx3
4816,2787889600353100132,oligodendrocyte_progenitor_2
4817,2656144900557200196,astrocyte_1
4818,2656144900505100160,astrocyte_1
4819,2795584800412100274,MV_in_Gabra1
4820,2787889600092100113,oligodendrocyte_progenitor_2
4821,2787445900290100164,DM_ex_Zfhx3
4822,2796212800978100263,MV_in_Gabra1
4823,2796212800232100066,M_ex_Vsx2
4824,2795584800434100180,DH_ex_Sox5/Tac1
4825,2795584800383100128,oligodendrocyte_progenitor_2
4826,2795903600349200019,DH_ex_Sox5
4827,2795584800345100032,oligodendrocyte_progenitor_2
4828,2707604000042100215,oligodendrocyte_progenitor_2
4829,2707604800444100131,MV_in_Sema5b
4830,2707737900086100051,oligodendrocyte_progenitor_2
4831,2787445900824100076,DH_in_Rorb
4832,2787889600059100118,oligodendrocyte_progenitor_2
4833,2796212800980100097,DH_ex_Sox5
4834,2656144900395100081,DM_ex_Zfhx3
4835,2707604000094100068,oligodendrocyte_progenitor_2
4836,2787889600370200019,oligodendrocyte_progenitor_2
4837,2707604700341100168,MV_in_Gm26673
4838,2787889600404100034,oligodendrocyte_progenitor_2
4839,2795584800137100044,oligodendrocyte_progenitor_2
4840,2787445900753100191,MV_ex_Syt2
4841,2795584800172100175,DH_ex_Gpr83
4842,2795903600267100095,M_ex_Vsx2
4843,2656144900137100136,DH_in_Pdyn
4844,2796212800553100055,oligodendrocyte_progenitor_2
4845,2787445900718100068,oligodendrocyte_progenitor_2
4846,2787445900362100047,oligodendrocyte_progenitor_2
4847,2795103300441100062,oligodendrocyte_progenitor_2
4848,2707737900050100072,DH_ex_Reln
4849,2787445900361100266,oligodendrocyte_progenitor_2
4850,2726562700276100069,MV_in_Sema5b
